      Pres    T90(1)    T90(2)    Sal(1)   Cond(1)    Sal(2)   Cond(2)   OxCur        OXYG     Trans      Flur Altimeter      Time       wocecode
      31.0   4.99240   4.99100  34.84304  33.32869  34.84371  33.32799  2.694700     7.087   -0.8792    0.0157     98.58   8337.75  2222222111111
      31.0   4.99270   4.99100  34.84325  33.32914  34.84335  33.32769  2.694700     7.087   -0.8792    0.0157     98.58   8337.79  2222222111111
      31.1   4.99210   4.99090  34.84370  33.32900  34.84345  33.32769  2.693500     7.083   -0.8792    0.0156     98.58   8337.83  2222222111111
      31.1   4.99210   4.99100  34.84333  33.32868  34.84369  33.32799  2.694700     7.087   -0.9059    0.0156     98.58   8337.88  2222222111111
      31.1   4.99210   4.99100  34.84333  33.32868  34.84299  33.32739  2.693500     7.083   -0.8792    0.0156     98.58   8337.92  2222222111111
      31.1   4.99200   4.99100  34.84357  33.32880  34.84333  33.32770  2.693500     7.083   -0.8792    0.0155     98.58   8337.96  2222222111111
      31.1   4.99170   4.99090  34.84372  33.32867  34.84378  33.32799  2.694700     7.087   -0.9059    0.0155     98.58   8338.00  2222222111111
      31.1   4.99150   4.99100  34.84370  33.32847  34.84367  33.32800  2.694700     7.087   -0.8792    0.0155     98.58   8338.04  2222222111111
      31.1   4.99140   4.99120  34.84306  33.32783  34.84312  33.32770  2.694700     7.087   -0.9059    0.0155     98.58   8338.08  2222222111111
      31.1   4.99120   4.99090  34.84326  33.32783  34.84376  33.32799  2.694700     7.087   -0.9059    0.0154     98.58   8338.12  2222222111111
      31.1   4.99120   4.99100  34.84347  33.32802  34.84331  33.32770  2.694700     7.087   -0.8792    0.0154     98.58   8338.17  2222222111111
      31.1   4.99110   4.99100  34.84357  33.32802  34.84365  33.32800  2.693500     7.083   -0.9059    0.0154     98.58   8338.21  2222222111111
      31.1   4.99120   4.99090  34.84339  33.32795  34.84340  33.32769  2.694700     7.087   -0.9059    0.0154     98.58   8338.25  2222222111111
      31.2   4.99140   4.99070  34.84355  33.32828  34.84395  33.32799  2.694700     7.087   -0.8792    0.0155     98.58   8338.29  2222222111111
      31.2   4.99110   4.99070  34.84363  33.32808  34.84395  33.32799  2.693500     7.083   -0.8792    0.0155     98.58   8338.33  2222222111111
      31.2   4.99140   4.99040  34.84340  33.32815  34.84355  33.32738  2.693500     7.083   -0.9059    0.0155     98.58   8338.38  2222222111111
      31.2   4.99120   4.99040  34.84382  33.32834  34.84354  33.32738  2.693500     7.083   -0.9059    0.0155     98.58   8338.42  2222222111111
      31.2   4.99140   4.99050  34.84331  33.32809  34.84379  33.32768  2.693500     7.083   -0.8792    0.0156     98.58   8338.46  2222222111111
      31.2   4.99140   4.99050  34.84338  33.32815  34.84378  33.32768  2.693500     7.083   -0.8792    0.0156     98.58   8338.50  2222222111111
      31.2   4.99140   4.99050  34.84360  33.32834  34.84378  33.32768  2.693500     7.083   -0.8792    0.0156     98.58   8338.54  2222222111111
      31.2   4.99120   4.99050  34.84373  33.32827  34.84342  33.32738  2.693500     7.083   -0.8792    0.0156     98.58   8338.58  2222222111111
      31.2   4.99140   4.99060  34.84389  33.32860  34.84332  33.32739  2.693500     7.083   -0.9059    0.0156     -0.00   8338.62  2222222111111
      31.2   4.99120   4.99040  34.84379  33.32834  34.84317  33.32708  2.693500     7.083   -0.8792    0.0157     98.58   8338.67  2222222111111
      31.2   4.99120   4.99040  34.84342  33.32802  34.84351  33.32738  2.693500     7.084   -0.8792    0.0157     98.58   8338.71  2222222111111
      31.3   4.99120   4.99040  34.84319  33.32783  34.84386  33.32768  2.693500     7.084   -0.8792    0.0157     98.58   8338.75  2222222111111
      31.3   4.99120   4.99040  34.84326  33.32789  34.84385  33.32768  2.693500     7.084   -0.8792    0.0157     98.58   8338.79  2222222111111
      31.3   4.99120   4.99040  34.84333  33.32796  34.84350  33.32738  2.693500     7.084   -0.8792    0.0157     98.58   8338.83  2222222111111
      31.3   4.99120   4.99040  34.84369  33.32828  34.84384  33.32768  2.693500     7.084   -0.8792    0.0157     98.58   8338.88  2222222111111
      31.3   4.99120   4.99050  34.84347  33.32809  34.84339  33.32738  2.693500     7.084   -0.8792    0.0158     98.58   8338.92  2222222111111
      31.3   4.99090   4.99020  34.84362  33.32795  34.84334  33.32707  2.693500     7.084   -0.8792    0.0158     98.58   8338.96  2222222111111
      31.3   4.99120   4.99030  34.84338  33.32802  34.84428  33.32798  2.693500     7.084   -0.8792    0.0158     98.58   8339.00  2222222111111
      31.3   4.99120   4.99040  34.84353  33.32815  34.84347  33.32738  2.693500     7.084   -0.8792    0.0158     98.58   8339.04  2222222111111
      31.3   4.99140   4.99040  34.84339  33.32822  34.84347  33.32738  2.694700     7.087   -0.8792    0.0158     98.58   8339.08  2222222111111
      31.3   4.99120   4.99020  34.84403  33.32860  34.84367  33.32738  2.694700     7.087   -0.8792    0.0157     98.58   8339.12  2222222111111
      31.3   4.99110   4.99050  34.84383  33.32834  34.84301  33.32709  2.694700     7.088   -0.8792    0.0157     98.58   8339.17  2222222111111
      31.4   4.99120   4.99070  34.84314  33.32783  34.84350  33.32769  2.693500     7.084   -0.8792    0.0157     98.58   8339.21  2222222111111
      31.4   4.99100   4.99050  34.84348  33.32795  34.84370  33.32769  2.693500     7.084   -0.8792    0.0157     98.58   8339.25  2222222111111
      31.4   4.99110   4.99040  34.84360  33.32815  34.84379  33.32769  2.693500     7.084   -0.8792    0.0157     98.58   8339.29  2222222111111
      31.4   4.99120   4.99050  34.84356  33.32821  34.84403  33.32799  2.693500     7.084   -0.8792    0.0157     98.58   8339.33  2222222111111
      31.4   4.99110   4.99040  34.84329  33.32789  34.84343  33.32738  2.693500     7.084   -0.8792    0.0156     98.58   8339.38  2222222111111
      31.4   4.99140   4.99040  34.84320  33.32809  34.84343  33.32738  2.693500     7.084   -0.8792    0.0156     98.58   8339.42  2222222111111
      31.4   4.99110   4.99040  34.84343  33.32802  34.84342  33.32738  2.693500     7.084   -0.8792    0.0156     98.58   8339.46  2222222111111
      31.4   4.99120   4.99040  34.84362  33.32828  34.84377  33.32769  2.694700     7.088   -0.8792    0.0155     98.58   8339.50  2222222111111
      31.4   4.99120   4.99040  34.84310  33.32783  34.84376  33.32769  2.693500     7.084   -0.8792    0.0155     98.58   8339.54  2222222111111
      31.4   4.99110   4.99040  34.84319  33.32783  34.84341  33.32739  2.693500     7.084   -0.8792    0.0154     98.58   8339.58  2222222111111
      31.5   4.99110   4.99040  34.84341  33.32802  34.84375  33.32769  2.693500     7.084   -0.9059    0.0153     98.58   8339.62  2222222111111
      31.5   4.99090   4.99020  34.84361  33.32802  34.84325  33.32708  2.693500     7.084   -0.9059    0.0153     98.58   8339.67  2222222111111
      31.5   4.99110   4.99040  34.84332  33.32796  34.84339  33.32739  2.693500     7.084   -0.8792    0.0152     98.58   8339.71  2222222111111
      31.5   4.99090   4.99040  34.84359  33.32802  34.84339  33.32739  2.694700     7.088   -0.9059    0.0151     98.58   8339.75  2222222111111
      31.5   4.99090   4.99040  34.84359  33.32802  34.84338  33.32739  2.693500     7.084   -0.9059    0.0151     98.58   8339.79  2222222111111
      31.5   4.99100   4.99050  34.84363  33.32815  34.84362  33.32769  2.693500     7.084   -0.9059    0.0150     98.58   8339.83  2222222111111
      31.5   4.99110   4.99050  34.84375  33.32834  34.84327  33.32739  2.693500     7.084   -0.9059    0.0150     98.58   8339.88  2222222111111
      31.5   4.99110   4.99050  34.84345  33.32809  34.84396  33.32799  2.694700     7.088   -0.9059    0.0149     98.58   8339.92  2222222111111
      31.5   4.99110   4.99050  34.84374  33.32834  34.84361  33.32769  2.693500     7.084   -0.9059    0.0149     98.58   8339.96  2222222111111
      31.5   4.99110   4.99040  34.84358  33.32822  34.84406  33.32799  2.693500     7.084   -0.9059    0.0149     98.58   8340.00  2222222111111
      31.6   4.99120   4.99050  34.84340  33.32815  34.84360  33.32769  2.693500     7.084   -0.9059    0.0149     98.58   8340.04  2222222111111
      31.6   4.99120   4.99050  34.84362  33.32835  34.84325  33.32739  2.693500     7.084   -0.9059    0.0148     98.58   8340.08  2222222111111
      31.6   4.99100   4.99050  34.84352  33.32809  34.84359  33.32769  2.693500     7.084   -0.9059    0.0148     98.58   8340.12  2222222111111
      31.6   4.99110   4.99070  34.84327  33.32796  34.84338  33.32770  2.694700     7.088   -0.9059    0.0148     98.58   8340.17  2222222111111
      31.6   4.99110   4.99050  34.84334  33.32803  34.84358  33.32769  2.693500     7.084   -0.9059    0.0148     98.58   8340.21  2222222111111
      31.6   4.99090   4.99040  34.84354  33.32802  34.84368  33.32769  2.693500     7.084   -0.9059    0.0148     98.58   8340.25  2222222111111
      31.6   4.99090   4.99050  34.84346  33.32796  34.84357  33.32769  2.693500     7.084   -0.9059    0.0148     98.58   8340.29  2222222111111
      31.6   4.99110   4.99040  34.84333  33.32803  34.84367  33.32769  2.693500     7.084   -0.9059    0.0148     98.58   8340.33  2222222111111
      31.6   4.99110   4.99040  34.84333  33.32803  34.84367  33.32769  2.693500     7.084   -0.9059    0.0148     98.58   8340.38  2222222111111
      31.6   4.99100   4.99050  34.84335  33.32796  34.84287  33.32709  2.693500     7.084   -0.9059    0.0148     98.58   8340.42  2222222111111
      31.6   4.99120   4.99070  34.84351  33.32828  34.84336  33.32770  2.693500     7.084   -0.9059    0.0148     98.58   8340.46  2222222111111
      31.6   4.99110   4.99050  34.84361  33.32828  34.84356  33.32769  2.693500     7.084   -0.9059    0.0148     98.58   8340.50  2222222111111
      31.6   4.99120   4.99050  34.84366  33.32841  34.84321  33.32739  2.693500     7.084   -0.9059    0.0148     98.58   8340.54  2222222111111
      31.6   4.99110   4.99060  34.84405  33.32866  34.84345  33.32770  2.693500     7.084   -0.9059    0.0148     98.58   8340.58  2222222111111
      31.7   4.99110   4.99050  34.84346  33.32815  34.84320  33.32739  2.693500     7.084   -0.9059    0.0148     98.58   8340.62  2222222111111
      31.7   4.99120   4.99050  34.84357  33.32835  34.84355  33.32769  2.693500     7.084   -0.9059    0.0148     98.58   8340.67  2222222111111
      31.7   4.99120   4.99050  34.84372  33.32848  34.84285  33.32709  2.694700     7.088   -0.9059    0.0148     98.58   8340.71  2222222111111
      31.7   4.99120   4.99070  34.84350  33.32829  34.84334  33.32770  2.693500     7.084   -0.9059    0.0148     98.58   8340.75  2222222111111
      31.7   4.99140   4.99070  34.84344  33.32842  34.84299  33.32740  2.694700     7.088   -0.9059    0.0148     98.58   8340.79  2222222111111
      31.7   4.99120   4.99090  34.84372  33.32848  34.84314  33.32771  2.693500     7.084   -0.9059    0.0148     98.58   8340.83  2222222111111
      31.7   4.99120   4.99050  34.84350  33.32829  34.84320  33.32739  2.693500     7.084   -0.9059    0.0149     98.58   8340.88  2222222111111
      31.7   4.99120   4.99070  34.84394  33.32867  34.84334  33.32770  2.694700     7.088   -0.9059    0.0149     98.58   8340.92  2222222111111
      31.7   4.99140   4.99090  34.84329  33.32829  34.84314  33.32771  2.693500     7.084   -0.9059    0.0149     98.58   8340.96  2222222111111
      31.7   4.99120   4.99090  34.84364  33.32841  34.84279  33.32741  2.693500     7.084   -0.9059    0.0150     98.58   8341.00  2222222111111
      31.7   4.99120   4.99070  34.84401  33.32873  34.84299  33.32740  2.693500     7.084   -0.9059    0.0150     98.58   8341.04  2222222111111
      31.7   4.99150   4.99100  34.84378  33.32880  34.84339  33.32801  2.693500     7.084   -0.9059    0.0150     98.58   8341.08  2222222111111
      31.7   4.99140   4.99100  34.84367  33.32861  34.84304  33.32771  2.694700     7.088   -0.9059    0.0151     98.58   8341.12  2222222111111
      31.7   4.99140   4.99120  34.84337  33.32836  34.84354  33.32832  2.693500     7.084   -0.9059    0.0151     98.58   8341.17  2222222111111
      31.7   4.99170   4.99100  34.84336  33.32862  34.84339  33.32801  2.693500     7.084   -0.9059    0.0152     98.58   8341.21  2222222111111
      31.7   4.99150   4.99120  34.84305  33.32817  34.84354  33.32832  2.693500     7.084   -0.8792    0.0153     98.58   8341.25  2222222111111
      31.6   4.99150   4.99100  34.84306  33.32817  34.84340  33.32801  2.694700     7.088   -0.8792    0.0153     98.58   8341.29  2222222111111
      31.6   4.99140   4.99120  34.84338  33.32836  34.84320  33.32802  2.694700     7.088   -0.9059    0.0154     98.58   8341.33  2222222111111
      31.6   4.99170   4.99140  34.84323  33.32849  34.84370  33.32862  2.694700     7.088   -0.8792    0.0155     98.58   8341.38  2222222111111
      31.6   4.99150   4.99120  34.84351  33.32855  34.84355  33.32832  2.694700     7.088   -0.8792    0.0155     98.58   8341.42  2222222111111
      31.6   4.99170   4.99120  34.84324  33.32849  34.84321  33.32802  2.694700     7.088   -0.8792    0.0156     98.58   8341.46  2222222111111
      31.6   4.99170   4.99120  34.84354  33.32875  34.84321  33.32802  2.694700     7.088   -0.8792    0.0156     98.58   8341.50  2222222111111
      31.6   4.99180   4.99140  34.84351  33.32881  34.84336  33.32832  2.693500     7.084   -0.8792    0.0157     98.58   8341.54  2222222111111
      31.6   4.99170   4.99120  34.84340  33.32862  34.84322  33.32802  2.694700     7.088   -0.8792    0.0157     98.58   8341.58  2222222111111
      31.6   4.99150   4.99120  34.84331  33.32836  34.84323  33.32802  2.694700     7.088   -0.8792    0.0157     98.58   8341.62  2222222111111
      31.6   4.99150   4.99100  34.84361  33.32861  34.84344  33.32801  2.694700     7.088   -0.8792    0.0157     98.58   8341.67  2222222111111
      31.6   4.99180   4.99120  34.84353  33.32881  34.84289  33.32772  2.694700     7.088   -0.8792    0.0158     98.58   8341.71  2222222111111
      31.6   4.99200   4.99120  34.84319  33.32869  34.84289  33.32772  2.694700     7.088   -0.8792    0.0158     98.58   8341.75  2222222111111
      31.5   4.99170   4.99100  34.84328  33.32849  34.84310  33.32771  2.694700     7.088   -0.8792    0.0158     98.58   8341.79  2222222111111
      31.5   4.99180   4.99070  34.84318  33.32849  34.84342  33.32770  2.694700     7.088   -0.8792    0.0158     98.58   8341.83  2222222111111
      31.5   4.99170   4.99090  34.84336  33.32855  34.84322  33.32771  2.696000     7.092   -0.8792    0.0158     98.58   8341.88  2222222111111
      31.5   4.99150   4.99060  34.84350  33.32848  34.84318  33.32740  2.694700     7.088   -0.8792    0.0158     98.58   8341.92  2222222111111
      31.5   4.99170   4.99050  34.84330  33.32849  34.84364  33.32770  2.694700     7.088   -0.8792    0.0158     98.58   8341.96  2222222111111
      31.5   4.99140   4.99070  34.84347  33.32836  34.84309  33.32740  2.696000     7.092   -0.8792    0.0158     98.58   8342.00  2222222111111
      31.5   4.99170   4.99090  34.84317  33.32836  34.84290  33.32741  2.694700     7.088   -0.8792    0.0159     98.58   8342.04  2222222111111
      31.4   4.99150   4.99090  34.84309  33.32810  34.84291  33.32741  2.696000     7.092   -0.8792    0.0159     98.58   8342.08  2222222111111
      31.4   4.99170   4.99090  34.84319  33.32836  34.84257  33.32710  2.694700     7.088   -0.8792    0.0159     98.58   8342.12  2222222111111
      31.4   4.99170   4.99100  34.84335  33.32849  34.84282  33.32741  2.694700     7.087   -0.8792    0.0159     98.58   8342.17  2222222111111
      31.4   4.99170   4.99090  34.84335  33.32849  34.84328  33.32771  2.694700     7.087   -0.8792    0.0159     98.58   8342.21  2222222111111
      31.4   4.99150   4.99100  34.84320  33.32817  34.84319  33.32771  2.694700     7.087   -0.8792    0.0159     98.58   8342.25  2222222111111
      31.4   4.99140   4.99100  34.84316  33.32804  34.84250  33.32711  2.696000     7.092   -0.8792    0.0159     98.58   8342.29  2222222111111
      31.3   4.99150   4.99100  34.84322  33.32817  34.84356  33.32801  2.696000     7.092   -0.8792    0.0159     98.58   8342.33  2222222111111
